shape,max_tem,tem_rate,height,length,width,W_top,W_side,W_bottom,tem_initial,tem_out,days,location,y_temp
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,0.9,top,28.25375195
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,1,top,28.57550994
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,1.1,top,28.81066373
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,1.2,top,28.96728278
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,1.3,top,29.05310939
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,1.4,top,29.0754417
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,1.5,top,29.04107812
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,1.6,top,28.95630013
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,1.7,top,28.82682763
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,1.8,top,28.65608972
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,1.9,top,28.45025626
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,2,top,28.21500784
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,2.1,top,27.95427593
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,2.2,top,27.6714997
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,2.3,top,27.3698135
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,2.4,top,27.05205283
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,2.5,top,26.72087557
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,2.6,top,26.37874833
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,2.7,top,26.02790259
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,2.8,top,25.67031746
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,2.9,top,25.30772922
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,3,top,24.94165497
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,3.5,top,23.08818775
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,4,top,21.31158242
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,4.5,top,19.6615799
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,5,top,18.15635191
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,5.5,top,16.79815775
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,6,top,15.58275423
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,6.5,top,14.49945297
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,7,top,13.53587167
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,7.5,top,12.67969497
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,8,top,11.91893623
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,9,top,10.69482837
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,10,top,9.707957926
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,11,top,8.908325517
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,16,top,6.986901872
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,21,top,6.029097185
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,26,top,5.541355178
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,31,top,5.288615984
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,37,top,5.14316328
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,43,top,5.072613684
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,5,53,top,5.029498644
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,0,top,20
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,0.1,top,22.2341156
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,0.2,top,23.9263408
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,0.3,top,25.37205565
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,0.4,top,26.62927253
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,0.5,top,27.71627302
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,0.6,top,28.64670287
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,0.7,top,29.43378918
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,0.8,top,30.09040168
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,0.9,top,30.62879976
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,1,top,31.06047778
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,1.1,top,31.3961
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,1.2,top,31.64549073
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,1.3,top,31.81765673
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,1.4,top,31.92082719
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,1.5,top,31.96250275
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,1.6,top,31.94950789
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,1.7,top,31.88799329
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,1.8,top,31.78173832
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,1.9,top,31.63720425
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,2,top,31.4603192
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,2.1,top,31.25522873
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,2.2,top,31.02555997
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,2.3,top,30.77461436
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,2.4,top,30.5053779
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,2.5,top,30.22063898
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,2.6,top,29.92297918
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,2.7,top,29.61473511
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,2.8,top,29.29798476
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,2.9,top,28.97455867
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,3,top,28.64606389
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,3.5,top,26.94957417
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,4,top,25.30552468
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,4.5,top,23.76853426
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,5,top,22.36047036
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,5.5,top,21.08642936
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,6,top,19.94437671
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,6.5,top,18.92536704
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,7,top,18.01841129
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,7.5,top,17.21232102
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,8,top,16.49603105
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,9,top,15.34362939
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,10,top,14.41504807
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,11,top,13.66312297
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,16,top,11.85935439
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,21,top,10.96125067
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,26,top,10.50445033
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,31,top,10.26801766
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,37,top,10.1321474
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,43,top,10.0663656
sw1,48.8,0.73,4.4,20,2,13,14,2.7,20,10,53,top,10.02629422
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0,top,15
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.1,top,17.58989186
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.2,top,19.77222825
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.3,top,21.74704121
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.4,top,23.544537
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.5,top,25.1727074
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.6,top,26.63993955
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.7,top,27.95615868
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.8,top,29.13187231
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.9,top,30.17747981
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1,top,31.10291362
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.1,top,31.91748211
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.2,top,32.62982145
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.3,top,33.24790352
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.4,top,33.77907076
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.5,top,34.23008195
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.6,top,34.60716092
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.7,top,34.9159906
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.8,top,35.15990292
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.9,top,35.34510368
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,2,top,35.477477
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,2.5,top,35.10427904
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,3,top,34.06180803
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,3.5,top,32.59834341
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,4,top,30.88583978
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,4.5,top,29.0437307
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,5,top,27.15070266
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,5.5,top,25.25949085
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,6,top,23.40747928
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,6.5,top,21.61727369
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,7,top,19.9027789
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,8,top,16.80735097
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,9,top,14.05484653
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10,top,11.62798935
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.1,top,10.42659789
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.2,top,9.272709304
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.3,top,8.343746574
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.4,top,7.591712206
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.5,top,6.963926087
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.6,top,6.425064089
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.7,top,5.952241782
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.8,top,5.530174672
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.9,top,5.148253329
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,11,top,4.798849114
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,16,top,-0.790399534
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,21,top,-3.097943059
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,26,top,-4.127262093
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,31,top,-4.597541835
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,37,top,-4.832135902
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,43,top,-4.929933774
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,53,top,-4.978926145
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0,top,20
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.1,top,20.73312755
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.2,top,21.00851351
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.3,top,21.37293421
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.4,top,21.80107484
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.5,top,22.23136024
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.6,top,22.62742499
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.7,top,22.97173895
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.8,top,23.25729983
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.9,top,23.48270479
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1,top,23.64947635
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.1,top,23.760616
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.2,top,23.81981368
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.3,top,23.83101262
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.4,top,23.79817013
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.5,top,23.7251283
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.6,top,23.61554679
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.7,top,23.47282123
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.8,top,23.29833415
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.9,top,23.09643293
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,2,top,22.87118526
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,2.5,top,21.30179116
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,3,top,19.52429631
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,3.5,top,17.67914948
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,4,top,15.85234747
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,4.5,top,14.09568819
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,5,top,12.43574101
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,5.5,top,10.88522131
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,6,top,9.450357813
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,6.5,top,8.130003413
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,7,top,6.919948987
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,8,top,4.884573583
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,9,top,3.187468648
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10,top,1.7781974
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.1,top,1.640157117
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.2,top,1.504936365
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.3,top,1.372471021
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.4,top,1.242697951
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.5,top,1.115548781
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.6,top,0.99095614
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.7,top,0.868844747
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.8,top,0.749129957
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.9,top,0.63172187
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,11,top,0.51652913
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,16,top,-2.380449816
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,21,top,-3.776377744
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,26,top,-4.432016293
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,31,top,-4.736990599
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,37,top,-4.890128158
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,43,top,-4.954113186
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,53,top,-4.986194523
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0,top,15
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.1,top,17.7704407
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.2,top,20.14461273
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.3,top,22.28337081
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.4,top,24.2193102
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.5,top,25.96661081
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.6,top,27.53837027
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.7,top,28.94780149
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.8,top,30.2077511
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.9,top,31.33034295
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1,top,32.32682418
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.1,top,33.2075328
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.2,top,33.98192783
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.3,top,34.65864801
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.4,top,35.24558121
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.5,top,35.74993474
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.6,top,36.17830226
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.7,top,36.53667188
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.8,top,36.82862726
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.9,top,37.06058148
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,2,top,37.23858902
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,2.5,top,37.07553052
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,3,top,36.22967964
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,3.5,top,34.95131838
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,4,top,33.4133111
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,4.5,top,31.73557194
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,5,top,29.99713445
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,5.5,top,28.25106771
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,6,top,26.53511663
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,6.5,top,24.87228063
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,7,top,23.27688368
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,8,top,20.39002023
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,9,top,17.8197937
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,10,top,15.55204213
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,10.1,top,14.42857081
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,10.2,top,13.34950414
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,10.3,top,12.48078841
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,10.4,top,11.77753514
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,10.5,top,11.19047525
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,10.6,top,10.68657244
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,10.7,top,10.24442476
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,10.8,top,9.849737974
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,10.9,top,9.492590238
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,11,top,9.165847445
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,16,top,3.938065825
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,21,top,1.779394483
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,26,top,0.816459898
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,31,top,0.376506442
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,37,top,0.15703964
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,43,top,0.065548006
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,53,top,0.013552929
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,0,top,15
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,0.1,top,17.95098953
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,0.2,top,20.5169972
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,0.3,top,22.81970041
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,0.4,top,24.89408341
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,0.5,top,26.76051422
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,0.6,top,28.43680098
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,0.7,top,29.9394443
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,0.8,top,31.28362988
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,0.9,top,32.4832061
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,1,top,33.55073474
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,1.1,top,34.4975835
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,1.2,top,35.3340342
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,1.3,top,36.0693925
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,1.4,top,36.71209166
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,1.5,top,37.26978753
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,1.6,top,37.7494436
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,1.7,top,38.15735317
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,1.8,top,38.4973516
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,1.9,top,38.77605928
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,2,top,38.99970105
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,2.5,top,39.046782
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,3,top,38.39755125
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,3.5,top,37.30429335
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,4,top,35.94078241
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,4.5,top,34.42741318
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,5,top,32.84356624
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,5.5,top,31.24264457
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,6,top,29.66275398
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,6.5,top,28.12728758
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,7,top,26.65098847
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,8,top,23.97268949
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,9,top,21.58474087
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,10,top,19.47609491
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,10.1,top,18.43054372
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,10.2,top,17.42629898
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,10.3,top,16.61783025
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,10.4,top,15.96335807
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,10.5,top,15.41702441
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,10.6,top,14.9480808
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,10.7,top,14.53660773
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,10.8,top,14.16930128
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,10.9,top,13.83692715
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,11,top,13.53284578
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,16,top,8.666531184
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,21,top,6.656732025
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,26,top,5.760181889
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,31,top,5.350554719
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,37,top,5.146215181
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,43,top,5.061029786
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,5,53,top,5.018355833
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,0,top,15
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,0.1,top,18.13153837
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,0.2,top,20.88938168
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,0.3,top,23.35603
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,0.4,top,25.56885662
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,0.5,top,27.55441763
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,0.6,top,29.33523169
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,0.7,top,30.93108712
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,0.8,top,32.35950866
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,0.9,top,33.63606925
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,1,top,34.77464531
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,1.1,top,35.78763419
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,1.2,top,36.68614058
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,1.3,top,37.48013699
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,1.4,top,38.17860212
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,1.5,top,38.78964032
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,1.6,top,39.32058494
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,1.7,top,39.77803445
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,1.8,top,40.16607594
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,1.9,top,40.49153709
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,2,top,40.76081307
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,2.5,top,41.01803348
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,3,top,40.56542286
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,3.5,top,39.65726832
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,4,top,38.46825372
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,4.5,top,37.11925442
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,5,top,35.68999804
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,10,5.5,top,34.23422143
